respondent_id,xyz_vaccine,seasonal_vaccine
37446,0.8712413,0.55126655
37447,0.21393926,0.09315782
37448,0.5152085,0.20188728
37449,0.08362521,0.041553646
37450,0.12305809,0.04368983
37451,0.88213253,0.26526412
37452,0.44557896,0.14133851
37453,0.92305154,0.3135698
37454,0.706393,0.23317482
37455,0.52131045,0.44437483
37456,0.80594796,0.05041998
37457,0.90779823,0.60447717
37458,0.003428444,0.015725637
37459,0.38183108,0.5339873
37460,0.46696782,0.10001465
37461,0.8824622,0.6383046
37462,0.20472556,0.026091363
37463,0.34503052,0.098182596
37464,0.87790066,0.033042744
37465,0.6629269,0.14860107
37466,0.74486387,0.47828618
37467,0.33261687,0.085900046
37468,0.7388933,0.032911662
37469,0.40936604,0.10745076
37470,0.13317926,0.054336946
37471,0.70179796,0.06152188
37472,0.93031585,0.011943266
37473,0.37616137,0.15147422
37474,0.28268138,0.08264763
37475,0.15188546,0.036837522
37476,0.787392,0.61057425
37477,0.7010137,0.17930976
37478,0.97537035,0.10758648
37479,0.19656187,0.04215263
37480,0.23789418,0.032663412
37481,0.9394777,0.82106316
37482,0.08709897,0.026046773
37483,0.4617231,0.2861338
37484,0.90209305,0.7211968
37485,0.7686535,0.02802877
37486,0.2660009,0.13724242
37487,0.43222466,0.18286347
37488,0.01574254,0.006008375
37489,0.14938873,0.04087964
37490,0.83335507,0.43437424
37491,0.9425415,0.04618268
37492,0.84297097,0.03252954
37493,0.034801535,0.008630911
37494,0.39485437,0.057334434
37495,0.16275308,0.024371367
37496,0.8578742,0.52746576
37497,0.14355582,0.038095947
37498,0.8891462,0.6288956
37499,0.08020337,0.015514102
37500,0.62601674,0.11906307
37501,0.46018794,0.035290927
37502,0.83199847,0.5182024
37503,0.19374457,0.09507729
37504,0.8456632,0.3089098
37505,0.9243435,0.36093813
37506,0.56735146,0.07358166
37507,0.14342451,0.028541317
37508,0.89794934,0.78868365
37509,0.18938708,0.034988414
37510,0.97486013,0.6543796
37511,0.15231784,0.052648477
37512,0.60751116,0.18480752
37513,0.11187211,0.046617955
37514,0.25773,0.12639663
37515,0.09868777,0.016018907
37516,0.06347802,0.036500223
37517,0.70834804,0.0117086
37518,0.048211273,0.029586956
37519,0.7087418,0.06316425
37520,0.757679,0.3860264
37521,0.08963753,0.055191968
37522,0.22867748,0.23451318
37523,0.46616533,0.1738035
37524,0.7251532,0.46563944
37525,0.7237494,0.2676887
37526,0.4952653,0.070569664
37527,0.009020382,0.00638142
37528,0.30301598,0.14588918
37529,0.96970993,0.4365792
37530,0.8614244,0.044949494
37531,0.24980247,0.046737228
37532,0.57126516,0.05594298
37533,0.003859527,0.001086317
37534,0.48586234,0.4010448
37535,0.878037,0.5915879
37536,0.10427952,0.04676365
37537,0.6520754,0.28270766
37538,0.008377248,0.002342739
37539,0.63340104,0.22547099
37540,0.1951929,0.039046247
37541,0.2163463,0.06308434
37542,0.74049693,0.52719104
37543,0.86854637,0.4057558
37544,0.9263051,0.005839884
37545,0.7877774,0.6007588
37546,0.77910554,0.030354392
37547,0.8549336,0.7427083
37548,0.7873789,0.14110534
37549,0.909907,0.607796
37550,0.32169902,0.14908092
37551,0.21059696,0.000788575
37552,0.40225616,0.051972244
37553,0.41444302,0.03361497
37554,0.030889953,0.007199795
37555,0.829707,0.13710876
37556,0.38698116,0.16095646
37557,0.14276066,0.056111984
37558,0.63120556,0.100652665
37559,0.47149748,0.06237303
37560,0.55349576,0.078924514
37561,0.3708427,0.13333714
37562,0.51926637,0.6527518
37563,0.76773506,0.04340745
37564,0.95735246,0.30355722
37565,0.37791702,0.21142569
37566,0.64622223,0.38807192
37567,0.26538897,0.12807873
37568,0.48549005,0.015566642
37569,0.14517333,0.047127668
37570,0.96610564,0.84654814
37571,0.2842398,0.15929353
37572,0.65111065,0.49921298
37573,0.51187503,0.14360967
37574,0.008609456,0.001005768
37575,0.21094176,0.036592018
37576,0.75754845,0.28863472
37577,0.006093111,0.000271105
37578,0.22759509,0.09562306
37579,0.6139653,0.48397845
37580,0.07083807,0.01751265
37581,0.589778,0.096852966
37582,0.8432163,0.13273665
37583,0.23795457,0.12932254
37584,0.24659847,0.09479163
37585,0.15364632,0.22211486
37586,0.63450736,0.17087856
37587,0.92538875,0.84146744
37588,0.72180283,0.15874511
37589,0.5575261,0.06489058
37590,0.49269482,0.18944877
37591,0.6847695,0.17547825
37592,0.6426362,0.042904988
37593,0.65374184,0.15784447
37594,0.8661877,0.28544703
37595,0.5610936,0.5434346
37596,0.7475312,0.44044906
37597,0.63901484,0.15762131
37598,0.3986644,0.21277522
37599,0.12964046,0.025354084
37600,0.34219235,0.012033122
37601,0.991729,0.033828646
37602,0.46061227,0.2524276
37603,0.8654288,0.65164816
37604,0.13505642,0.05267479
37605,0.752726,0.48893073
37606,0.16172509,0.05589079
37607,0.25839823,0.12830956
37608,0.49561822,0.12088764
37609,0.76178443,0.034366593
37610,0.20245425,0.08514562
37611,0.66478425,0.15493229
37612,0.7452221,0.06917245
37613,0.89011157,0.64347637
37614,0.9395461,0.3492294
37615,0.3701494,0.17643769
37616,0.27005047,0.20448656
37617,0.240086,0.11421712
37618,0.38599968,0.07810255
37619,0.050744843,0.021013347
37620,0.7179775,0.784915
37621,0.95796543,0.017905768
37622,0.5925038,0.055449106
37623,0.5669416,0.1002825
37624,0.9246455,0.678517
37625,0.7644162,0.07046013
37626,0.82413375,0.6697916
37627,0.30313694,0.07420531
37628,0.89916116,0.07328197
37629,0.21955165,0.11157726
37630,0.15460017,0.14537185
37631,0.16676506,0.073987305
37632,0.8869538,0.09001312
37633,0.7217976,0.3297939
37634,0.13621497,0.048845313
37635,0.6576939,0.08857075
37636,0.52951705,0.21047038
37637,0.5747231,0.038060922
37638,0.3681796,0.2416795
37639,0.7631107,0.14054653
37640,0.79278857,0.45074144
37641,0.90986,0.19262104
37642,0.90677965,0.1521527
37643,0.77717566,0.14924347
37644,0.22633821,0.65466976
37645,0.55096066,0.1389184
37646,0.8520959,0.1673774
37647,0.11962433,0.088544056
37648,0.3641247,0.17353944
37649,0.509403,0.023473637
37650,0.8549339,0.058340706
37651,0.85437816,0.03628952
37652,0.8623606,0.575855
37653,0.6199367,0.034662105
37654,0.27010006,0.067936085
37655,0.9735438,0.94896746
37656,0.90773034,0.0179279
37657,0.59294426,0.046441358
37658,0.71358585,0.3852774
37659,0.11892596,0.029887019
37660,0.11801272,0.052232526
37661,0.37302807,0.1394961
37662,0.95039093,0.02194379
37663,0.66323876,0.091484055
37664,0.079370156,0.0177929
37665,0.15238294,0.05368993
37666,0.7452512,0.5019834
37667,0.6024255,0.12509142
37668,0.86159074,0.034237407
37669,0.5072202,0.18401764
37670,0.75157773,0.05108782
37671,0.05847017,0.010240209
37672,0.45074186,0.44276702
37673,0.050212633,0.03651879
37674,0.36992505,0.16321804
37675,0.7841198,0.45284894
37676,0.6058456,0.20874935
37677,0.16280763,0.027982945
37678,0.3430468,0.23695722
37679,0.8141306,0.089654006
37680,0.16153775,0.05890809
37681,0.3834515,0.25324747
37682,0.17397127,0.020412922
37683,0.26002607,0.10756205
37684,0.14457223,0.06496267
37685,0.053069793,0.11755088
37686,0.61136913,0.2609603
37687,0.19840144,0.05946382
37688,0.7612525,0.06505195
37689,0.704185,0.7347123
37690,0.53393865,0.12151233
37691,0.8826515,0.50253195
37692,0.40974402,0.19753805
37693,0.90004885,0.65771985
37694,0.7010813,0.007309864
37695,0.6568363,0.81263876
37696,0.84286445,0.6185502
37697,0.6191501,0.26191512
37698,0.7049179,0.11998363
37699,0.062305648,0.024128934
37700,0.1358029,0.011719298
37701,0.8669747,0.036019303
37702,0.4797441,0.16508912
37703,0.13693802,0.071532525
37704,0.7578186,0.085350096
37705,0.79011965,0.73028904
37706,0.3632665,0.12052827
37707,0.012247036,0.00531182
37708,0.71912354,0.3208136
37709,0.92149657,0.73437583
37710,0.41862324,0.2048718
37711,0.4031494,0.20033947
37712,0.7697741,0.08584749
37713,0.96421415,0.026719254
37714,0.9278587,0.39064422
37715,0.90662605,0.75455654
37716,0.53207254,0.28241295
37717,0.8978077,0.80289674
37718,0.8162756,0.045622617
37719,0.96729547,0.8767111
37720,0.29487497,0.10617273
37721,0.6467,0.10791995
37722,0.9048594,0.18826683
37723,0.9407674,0.20317198
37724,0.5560723,0.13515322
37725,0.70715135,0.4661284
37726,0.27716023,0.11191136
37727,0.6512143,0.39206725
37728,0.4871063,0.12613338
37729,0.65369403,0.5059026
37730,0.6776918,0.35439545
37731,0.04497852,0.000694635
37732,0.8625218,0.6674913
37733,0.8136926,0.69747376
37734,0.8139081,0.6471083
37735,0.12276236,0.040351115
37736,0.894325,0.5585897
37737,0.3546674,0.2265
37738,0.22530442,0.08583283
37739,0.9730572,0.9286707
37740,0.8940021,0.75261784
37741,0.56767666,0.23633327
37742,0.6882851,0.5900712
37743,0.8731875,0.6977625
37744,0.1889561,0.11878054
37745,0.9204359,0.17154056
37746,0.868347,0.597978
37747,0.26860726,0.09710015
37748,0.89798015,0.5012603
37749,0.8791,0.5700449
37750,0.2492114,0.1700595
37751,0.31327808,0.1060731
37752,0.92006934,0.7269639
37753,0.3187311,0.10197756
37754,0.22856413,0.12638684
37755,0.71931446,0.15277976
37756,0.27902028,0.17577033
37757,0.2984013,0.18116567
37758,0.22340934,0.16357365
37759,0.003426027,0.000956526
37760,0.84970766,0.5433004
37761,0.7406875,0.45370007
37762,0.9231854,0.7748939
37763,0.30536976,0.08950291
37764,0.69235444,0.082376994
37765,0.34620926,0.11936261
37766,0.1785191,0.07467563
37767,0.70993054,0.39060172
37768,0.16243094,0.29160696
37769,0.13389719,0.03835041
37770,0.11160692,0.04636685
37771,0.71663284,0.06282204
37772,0.803401,0.27157658
37773,0.3727761,0.41928425
37774,0.8888476,0.048681535
37775,0.7755065,0.013584564
37776,0.13926075,0.15980557
37777,0.18725209,0.02539957
37778,0.050386246,0.025500434
37779,0.9370065,0.86679095
37780,0.042066824,0.03710062
37781,0.1208863,0.056050867
37782,0.9285018,0.32691568
37783,0.052647945,0.012546113
37784,0.5702313,0.042846642
37785,0.16876219,0.0362113
37786,0.1462049,0.069904305
37787,0.74564564,0.47603285
37788,0.711498,0.6291999
37789,0.11727,0.042247526
37790,0.34620926,0.11936261
37791,0.8435253,0.2720281
37792,0.91848505,0.08729882
37793,0.15238577,0.07695242
37794,0.86271876,0.4506349
37795,0.19225165,0.093942225
37796,0.09652591,0.02573178
37797,0.04415659,0.026360236
37798,7.559652e-06,2.9442302e-07
37799,0.857206,0.036958914
37800,0.6401188,0.47174022
37801,0.16780576,0.0801613
37802,0.7350439,0.5352283
37803,0.5760547,0.19475062
37804,0.79865485,0.5248922
37805,0.1969293,0.031361833
37806,0.8425406,0.78219855
37807,0.9655557,0.84317005
37808,0.44688347,0.15999724
37809,0.69918025,0.03615941
37810,0.67180324,0.379225
37811,0.39840105,0.11352665
37812,0.9835709,0.91467935
37813,0.8777114,0.014231822
37814,0.634513,0.37431097
37815,0.30300134,0.07007732
37816,0.3120282,0.12140164
37817,0.89663404,0.5535461
37818,0.83864784,0.3209111
37819,0.6291688,0.48339346
37820,0.8863444,0.07658008
37821,0.7052815,0.070607215
37822,0.5834187,0.07086279
37823,0.05523971,0.01588476
37824,0.36108065,0.015407001
37825,0.12743086,0.11011135
37826,0.9118831,0.021498535
37827,0.5523341,0.19872844
37828,0.49447113,0.069697805
37829,0.1833377,0.111031175
37830,0.86669236,0.5124309
37831,0.7805225,0.07783869
37832,0.27534878,0.08633798
37833,0.8557751,0.021815574
37834,0.9899569,0.9475864
37835,0.081740096,0.0177982
37836,0.90121853,0.0738843
37837,0.16506355,0.04784465
37838,0.7746931,0.61484927
37839,0.035288304,0.028028926
37840,0.052268162,0.008272986
37841,0.07142309,0.02510675
37842,0.23668005,0.10903186
37843,0.11437533,0.07138186
37844,0.9502477,0.045159914
37845,0.79408133,0.21409401
37846,0.4995212,0.11487418
37847,0.9482838,0.7598933
37848,0.45971012,0.03814579
37849,0.49128383,0.085864015
37850,0.58192575,0.31975916
37851,0.21517953,0.17834435
37852,0.13002795,0.08343046
37853,0.90157914,0.057372306
37854,0.40101707,0.13185109
37855,0.90628374,0.4784504
37856,0.50314665,0.25238264
37857,0.88245106,0.7234669
37858,0.43251193,0.08502888
37859,0.4571359,0.1371661
37860,0.3054554,0.09135611
37861,0.6068035,0.587531
37862,0.81950426,0.53798044
37863,0.36742377,0.11012346
37864,0.21056484,0.07830699
37865,0.13404143,0.043926835
37866,0.47676525,0.2718896
37867,0.24946044,0.053002734
37868,0.056741353,0.007989626
37869,0.008449581,0.00190982
37870,0.100617796,0.025365863
37871,0.6679934,0.5455228
37872,0.6695136,0.07627783
37873,0.5615783,0.16601455
37874,0.18511204,0.085280396
37875,0.8482387,0.15269408
37876,0.5115603,0.16942272
37877,0.6909758,0.12611786
37878,0.33372658,0.17735478
37879,0.19410236,0.08519487
37880,0.35968378,0.18830873
37881,0.9291965,0.021578725
37882,0.49636728,0.10588099
37883,0.70366687,0.23690611
37884,0.75790685,0.11678934
37885,0.016287839,0.004189896
37886,0.5762005,0.01361637
37887,0.09540745,0.1858919
37888,0.29108977,0.04319436
37889,0.10748984,0.020112477
37890,0.8893838,0.017287016
37891,0.063984916,0.015463685
37892,0.38773215,0.22266904
37893,0.97363114,0.8819692
37894,0.54696596,0.4259844
37895,0.20663483,0.026388261
37896,0.77461696,0.13883881
37897,0.41701904,0.14285259
37898,0.09134584,0.007931366
37899,0.116821714,0.018556839
37900,0.1253377,0.05816749
37901,0.8218517,0.45653003
37902,0.72902584,0.19631103
37903,0.9649722,0.10318588
37904,0.94537103,0.78490424
37905,0.66750365,0.31123587
37906,0.72317475,0.03538186
37907,0.002511017,0.000113844
37908,0.28643605,0.19612415
37909,0.71599793,0.33242637
37910,0.79377776,0.813571
37911,0.5667609,0.2684245
37912,0.1918095,0.028769147
37913,0.16010359,0.005842185
37914,0.76430964,0.084689714
37915,0.12772532,0.03817664
37916,0.9673825,0.52986336
37917,0.22704284,0.29671204
37918,0.9164126,0.0863855
37919,0.2032426,0.098500684
37920,0.562345,0.2736447
37921,0.60971665,0.23138385
37922,0.24616255,0.1277917
37923,0.4390239,0.08104872
37924,0.5719631,0.061428085
37925,0.7899418,0.124975815
37926,0.4855294,0.029566143
37927,0.39759535,0.18643302
37928,0.5818918,0.22610529
37929,0.84481156,0.6946231
37930,0.2546938,0.022499865
37931,0.87486094,0.8715975
37932,0.15936835,0.001270141
37933,0.76750505,0.5461618
37934,0.09346907,0.024298877
37935,0.9602311,0.015914103
37936,0.049839124,0.010113792
37937,0.052060034,0.024339858
37938,0.7990683,0.47313753
37939,0.3184579,0.44661322
37940,0.15598145,0.111257374
37941,0.28174016,0.13485813
37942,0.274571,0.57337356
37943,0.1710011,0.039266046
37944,0.38564715,0.18946174
37945,0.67314875,0.28643227
37946,0.30644232,0.06676754
37947,0.90325946,0.620481
37948,0.29154533,0.13836461
37949,0.846661,0.07973125
37950,0.4281436,0.08064352
37951,0.06961692,0.016840372
37952,0.43716744,0.15447448
37953,0.7645873,0.07952633
37954,0.51567924,0.2442762
37955,0.7665559,0.7069584
37956,0.8277202,0.39393887
37957,0.501231,0.18074071
37958,0.08536197,0.017087575
37959,0.8230563,0.06349599
37960,0.93448645,0.72584194
37961,0.24111642,0.18318452
37962,0.4788445,0.35816926
37963,0.83750635,0.06326435
37964,0.067718014,0.036661122
37965,0.72256076,0.5210462
37966,0.5468345,0.0809933
37967,0.10245433,0.041487265
37968,0.30522838,0.120475605
37969,0.775918,0.04649256
37970,0.14026624,0.020799773
37971,0.18320705,0.14785518
37972,0.50463486,0.3299903
37973,0.51649463,0.30142236
37974,0.4285846,0.5586909
37975,0.86276436,0.6765462
37976,0.51847893,0.32413986
37977,0.15160853,0.09227274
37978,0.694278,0.3781894
37979,0.19209535,0.014970941
37980,0.52391404,0.27064
37981,0.13163246,0.04147062
37982,0.8726976,0.45686975
37983,0.2530439,0.11818644
37984,0.25265032,0.040565558
37985,0.77110714,0.24173553
37986,0.001767087,0.000472413
37987,0.49943867,0.2613161
37988,0.30870363,0.16939372
37989,0.40377334,0.25873947
37990,0.011304766,0.002479697
37991,0.5065893,0.07739015
37992,0.689705,0.07314854
37993,0.48091796,0.07826779
37994,0.015693512,0.002544935
37995,0.37473,0.09988851
37996,0.79255617,0.63342917
37997,0.49799642,0.30742544
37998,0.82367545,0.26294374
37999,0.6376196,0.28277516
38000,0.25268853,0.19151719
38001,0.92948985,0.075387985
38002,0.9230136,0.72110474
38003,0.71840477,0.2845171
38004,0.085729,0.031817142
38005,0.83743304,0.30136427
38006,0.12531844,0.12859562
38007,0.89302003,0.60758626
38008,0.3619519,0.12819964
38009,0.20081614,0.07118627
38010,0.18212757,0.076933816
38011,0.6996731,0.36582136
38012,0.8014022,0.15162702
38013,0.6922423,0.11278485
38014,0.44848907,0.09356116
38015,0.87360746,0.04806163
38016,0.22649953,0.1288529
38017,0.42780182,0.08964985
38018,0.29018238,0.002641589
38019,0.7724519,0.43640736
38020,0.42032996,0.016776048
38021,0.2653378,0.1850548
38022,0.8497244,0.30929548
38023,0.30606413,0.13418815
38024,0.38535312,0.44994938
38025,0.24136029,0.13720913
38026,0.18093859,0.05557679
38027,0.86837614,0.704511
38028,0.9060745,0.44969088
38029,0.10446193,0.033003435
38030,0.67338586,0.1761611
38031,0.7964235,0.6519084
38032,0.79806304,0.08672581
38033,0.15134722,0.07170909
38034,0.41689783,0.32489392
38035,0.29474452,0.077489235
38036,0.43910083,0.09621883
38037,0.021335645,0.003696339
38038,0.82507235,0.04258577
38039,0.7815907,0.03003393
38040,0.80718917,0.47725716
38041,0.67859805,0.19209583
38042,0.00477787,0.002365
38043,0.5768218,0.059635315
38044,0.75194484,0.31972927
38045,0.3568229,0.14033137
38046,0.5187224,0.019111715
38047,0.46396762,0.049588017
38048,0.42477342,0.061358128
38049,0.2259368,0.09061533
38050,0.10028892,0.026098764
38051,0.95158154,0.09629244
38052,0.11794275,0.088203646
38053,0.19476348,0.16127934
38054,0.77566135,0.46631658
38055,0.10806241,0.18118194
38056,0.9019033,0.71178484
38057,0.8667507,0.73879135
38058,0.9241627,0.025433434
38059,0.29699406,0.110633805
38060,0.88272774,0.030273639
38061,0.81814945,0.55354047
38062,0.15126915,0.3727132
38063,0.53231585,0.22669362
38064,0.18426211,0.074014485
38065,0.05947196,0.013554081
38066,0.82986957,0.0575378
38067,0.03826317,0.011046096
38068,0.78869367,0.10164976
38069,0.85083234,0.05135664
38070,0.7466916,0.32575282
38071,0.5946779,0.16475196
38072,0.09141757,0.028640727
38073,0.8428582,0.11208968
38074,0.47823727,0.0401856
38075,0.9654514,0.85154283
38076,0.82441884,0.06607223
38077,0.21663962,0.068263054
38078,0.640905,0.11753679
38079,0.15101689,0.08650657
38080,0.83958435,0.7224006
38081,0.7967408,0.062129375
38082,0.3875544,0.116747126
38083,0.57693946,0.5436617
38084,0.7323382,0.59205145
38085,0.14141236,0.057696674
38086,0.7885877,0.08792778
38087,0.95338243,0.29817116
38088,0.76926,0.038121976
38089,0.8939129,0.3513937
38090,0.11328442,0.17812344
38091,0.18299529,0.05691397
38092,0.87789655,0.15052028
38093,0.20202236,0.049521204
38094,0.7970488,0.3258065
38095,0.05939999,0.00125045
38096,0.76746863,0.5987648
38097,0.10245433,0.041487265
38098,0.13969807,0.012372551
38099,0.62467015,0.21229838
38100,0.002360285,0.000224106
38101,0.8716011,0.058963377
38102,0.3088414,0.09901129
38103,0.044148643,0.006241061
38104,0.89423865,0.08048941
38105,0.64731604,0.31035435
38106,0.24683082,0.048266735
38107,0.39590317,0.12352239
38108,0.20713474,0.022352668
38109,0.8214671,0.43080574
38110,0.13251515,0.06265187
38111,0.7729136,0.029627077
38112,0.086385034,0.024236433
38113,0.69389236,0.4622853
38114,0.29684162,0.10772964
38115,0.9508531,0.03594905
38116,0.053045135,0.001627613
38117,0.010441253,0.000518438
38118,0.93935573,0.7892157
38119,0.8760201,0.14756608
38120,0.60091054,0.4165189
38121,0.08391087,0.03439547
38122,0.84986633,0.070893876
38123,0.7147871,0.32792363
38124,0.5587996,0.04946361
38125,0.36728176,0.2910992
38126,0.38273442,0.109638885
38127,0.89141595,0.45097193
38128,0.24015954,0.07362253
38129,0.24503736,0.10581146
38130,0.8892575,0.046965923
38131,0.000977794,3.142342e-05
38132,0.012598803,0.006699781
38133,0.11737795,0.042884722
38134,0.28134254,0.112537034
38135,0.2752194,0.034324326
38136,0.70382833,0.091582924
38137,0.9782566,0.9919692
38138,0.08444973,0.000406995
38139,0.9575711,0.9170268
38140,0.20477746,0.10032122
38141,0.48373544,0.09364161
38142,0.8061835,0.70278835
38143,0.89813316,0.7975816
38144,0.83333755,0.537292
38145,0.72367024,0.22800982
38146,0.8858308,0.09697017
38147,0.06736919,0.023348074
38148,0.89925873,0.76785624
38149,0.180678,0.03755187
38150,0.4653735,0.19772135
38151,0.81621385,0.6840544
38152,0.12300226,0.027950818
38153,0.9054978,0.2600102
38154,0.10967409,0.04741943
38155,0.3476545,0.18940613
38156,0.84762,0.46476433
38157,0.70920134,0.27873513
38158,0.89916116,0.07328197
38159,0.1488373,0.07314182
38160,0.9164712,0.06771441
38161,0.8505289,0.759433
38162,0.53079355,0.22340079
38163,0.6215333,0.40618783
38164,0.50637573,0.3247904
38165,0.060861032,0.01012795
38166,0.84835064,0.40572765
38167,0.71311927,0.33468002
38168,0.032397285,0.002590993
38169,0.9332818,0.66167706
38170,0.6230327,0.2775045
38171,0.91098106,0.7154472
38172,0.47872,0.1293341
38173,0.44379094,0.08312769
38174,0.26468033,0.049526222
38175,0.35039946,0.59484565
38176,0.8743531,0.6646993
38177,0.926202,0.4865404
38178,0.19426411,0.021630574
38179,0.55163467,0.21596533
38180,0.8440465,0.7839966
38181,0.11172724,0.08054792
38182,0.634342,0.1414987
38183,0.6593312,0.34731948
38184,0.04508325,0.0156325
38185,0.10150298,0.019033361
38186,0.32643262,0.11461208
38187,7.515516e-06,3.926712e-07
38188,0.56430876,0.14561671
38189,0.4588713,0.24042526
38190,0.6978106,0.02608459
38191,0.8952371,0.25461492
38192,0.58415353,0.038009074
38193,0.9635251,0.05466296
38194,0.6565592,0.5580895
38195,0.6840037,0.49777636
38196,0.001540492,0.000184368
38197,0.09574841,0.021735702
38198,0.68148935,0.4019852
38199,0.18379629,0.010789589
38200,0.07639117,0.013268503
38201,0.53094006,0.0694377
38202,0.88997096,0.7711865
38203,0.024279559,0.007255826
38204,0.08282592,0.026681125
38205,0.80649316,0.03312547
38206,0.7393912,0.51802003
38207,0.7200588,0.2575814
38208,0.84942013,0.039171144
38209,0.29999223,0.03658425
38210,0.6930938,0.29471928
38211,0.41512722,0.086233795
38212,0.822454,0.29243368
38213,7.380857e-05,2.8140535e-06
38214,0.7005794,0.35484976
38215,0.71797013,0.046281926
38216,0.21352895,0.10416951
38217,0.023534806,0.009304745
38218,0.91086686,0.09968752
38219,0.060926314,0.022230001
38220,0.4251222,0.34429067
38221,0.6559358,0.06906032
38222,0.1501563,0.12365218
38223,0.8677964,0.5795044
38224,0.4628279,0.14744318
38225,0.4429596,0.12842022
38226,0.40725136,0.342826
38227,0.87744987,0.47059906
38228,0.42352507,0.019611591
38229,0.636775,0.53233033
38230,0.005433572,0.007616365
38231,0.42294016,0.17196253
38232,0.86928576,0.2482674
38233,0.41772664,0.133305
38234,0.17399783,0.036452103
38235,0.4625162,0.22130294
38236,0.9797896,0.9455476
38237,0.75134814,0.06826282
38238,0.005788507,0.006381381
38239,0.14432868,0.12282869
38240,0.56767666,0.23633327
38241,0.4422842,0.111779466
38242,0.18093859,0.05557679
38243,0.17439263,0.16086736
38244,0.008329573,0.00111137
38245,0.15683964,0.122994035
38246,0.24748859,0.112067565
38247,0.59768915,0.5071974
38248,0.9178434,0.6428007
38249,0.20953366,0.0928292
38250,0.45830137,0.16067438
38251,0.41972333,0.08368376
38252,0.0560895,0.013565346
38253,0.37498707,0.34356925
38254,0.57523566,0.4641051
38255,0.8856289,0.7318544
38256,0.5941155,0.10984366
38257,0.03901048,0.008994238
38258,0.9521674,0.7232662
38259,0.15273128,0.037825413
38260,0.09524044,0.062652655
38261,0.24150991,0.121468164
38262,0.27654454,0.09376288
38263,0.4809585,0.03118835
38264,0.43109244,0.12151051
38265,0.12037911,0.033448637
38266,0.16156374,0.067726806
38267,0.19232768,0.07142302
38268,0.94809353,0.60005784
38269,0.5989011,0.21294504
38270,0.35003093,0.014865605
38271,0.21557957,0.022980804
38272,0.45508686,0.043566138
38273,0.83765316,0.56961226
38274,0.87079686,0.133539
38275,0.13972408,0.05650062
38276,0.86839455,0.16686407
38277,0.020180319,0.030208237
38278,0.7047047,0.5476179
38279,0.8229935,0.56437147
38280,0.2899862,0.06170563
38281,0.85438424,0.49578258
38282,0.23020762,0.013021715
38283,0.92829764,0.71868885
38284,0.5342348,0.03431556
38285,0.9320165,0.071728714
38286,0.7670343,0.6164626
38287,0.13620149,0.016851982
38288,0.2880473,0.000388664
38289,0.81399626,0.10178706
38290,0.5681627,0.17428541
38291,0.8897257,0.04641215
38292,0.18566376,0.14509714
38293,0.71204406,0.017124759
38294,0.3990553,0.4313267
38295,0.94253975,0.622012
38296,0.03527162,0.013450047
38297,0.86014336,0.5610881
38298,0.49388003,0.322116
38299,0.06476835,0.017468056
38300,0.8967433,0.8165681
38301,0.53064764,0.35159144
38302,0.68395823,0.42862606
38303,0.0817899,0.028052747
38304,0.3765692,0.088584185
38305,0.14803728,0.05044586
38306,0.779356,0.11229631
38307,0.48628122,0.19886035
38308,0.30004925,0.0713148
38309,0.027341044,0.008918946
38310,0.044766273,0.007960646
38311,0.92826897,0.9247803
38312,0.13153464,0.10230196
38313,0.45218408,0.35997295
38314,0.03523696,0.016402226
38315,0.50402784,0.41755384
38316,0.3126488,0.13149954
38317,0.16979302,0.070221454
38318,0.88561654,0.036012217
38319,0.41510317,0.18041238
38320,0.8873564,0.083902985
38321,0.6711929,0.5913521
38322,0.47382516,0.1816803
38323,0.031135328,0.07045866
38324,0.8809123,0.21592048
38325,0.81133753,0.53676933
38326,0.1955121,0.07937808
38327,0.2701615,0.028510552
38328,0.41554168,0.3853149
38329,0.8561149,0.15985045
38330,0.9515888,0.7284188
38331,0.5780273,0.09186469
38332,0.401511,0.10333422
38333,0.1354248,0.23648824
38334,0.40747008,0.3758913
38335,0.6933028,0.25290135
38336,0.711609,0.0751536
38337,0.7841357,0.57710755
38338,0.8757593,0.686769
38339,0.9143264,0.8044487
38340,0.7046108,0.07243983
38341,0.8508252,0.740082
38342,0.7239304,0.58414334
38343,0.7319172,0.20549308
38344,0.56803215,0.10833558
38345,0.3514025,0.31317046
38346,0.06395503,0.007974837
38347,0.9266335,0.8256834
38348,0.001506372,7.3518595e-06
38349,0.051460918,0.01114474
38350,0.9395432,0.81934005
38351,0.25533384,0.1211851
38352,0.1879594,0.045934375
38353,0.4738477,0.09492687
38354,0.8233981,0.537768
38355,0.89268947,0.5124518
38356,0.4883093,0.18638901
38357,0.930672,0.73597986
38358,0.5364586,0.3941024
38359,0.24330355,0.13618514
38360,0.20988354,0.090631284
38361,0.36917332,0.59530115
38362,0.06879955,0.046121106
38363,0.72097886,0.106144495
38364,0.090548754,0.023074789
38365,0.83195007,0.52513635
38366,0.6444595,0.63024235
38367,0.8504924,0.7152996
38368,0.004374766,0.010790476
38369,0.93785024,0.5687245
38370,0.41984555,0.19215819
38371,0.5481455,0.029328102
38372,0.7329103,0.57124376
38373,0.41144633,0.24073674
38374,0.48562935,0.36930695
38375,0.32600278,0.12737416
38376,0.41108817,0.118641414
38377,0.8021802,0.5947012
38378,0.027421184,0.005991044
38379,0.8862758,0.05998538
